DUOMO PLUS;7201217;B   12       17;BIDE C/3 FUROS
DUOMO PLUS;7012117;CP  121      17;CONJ.BACIA C/CAIXA ACOPL. 
DUOMO PLUS;7101217;P   12       17;BACIA CONV.
DUOMO PLUS;7312117;LC 121      17;LAVATORIO 595X525MM
DUOMO PLUS;7404517;L   45       17;CUBA SOBREPOR 540X490MM
