OPTIMA;1190154;1190C41;TORNEIRA PARA LAVATÓRIO
OPTIMA;1875054;1875C41;MISTURADOR PARA LAVATÓRIO
OPTIMA;1984034;1984C41ACT;DUCHA MANUAL ACTIVA-REGISTRO COM DERIVAÇÃO
