HYDRA;2550504;2550C  112     ;VALVULA DE DESCARGA HYDRA MAX 11/2 DN40
HYDRA;4900990;4900C  MAX     ;ACAB. VALVULA HYDRA MAX - CR
HYDRA;2551510;2551CPB112     ;VALVULA DE DESCARGA HYDRA MAX PUBLICA 11
HYDRA;4900860;4900 CPB MAX;Acabamento Hydra Max Pública
