OPTIMA;1258254;1258C41;MIST. COZ. (1/2 E 3/4) B.MOVEL/PAREDE OP
OPTIMA;1168054;1168C41;TORNEIRA PIA DE COZ. BICA MOVEL/PAREDE O
OPTIMA;1256054;1256C41;MIST. PIA COZINHA BICA   MOVEL/MESA OPTI
OPTIMA;1167154;1167C41;TORNEIRA PIA DE COZ. BICA MOVEL/MESA OPT
