CENTURY;7201417;B   14       17;BIDE 
CENTURY;7014017;CP  140      17;CONJ.BACIA C/CAIXA ACOPL.
CENTURY;7101417;P   14       17;BACIA 
CENTURY;7301417;LC  14       17;LAVATORIO 640X470MM
CENTURY;7406717;L   67       17;CUBA SOBREPOR 640X470MM
