ACESSÓRIOS;9118017;A   180      17;SABONETEIRA S/ ALCA 150X150MM 
ACESSÓRIOS;9138017;A   380      17;MEIA SABONETEIRA 75X150MM
ACESSÓRIOS;9148017;A   480      17;PAPELEIRA C/ROLETE PLAST. 150X150MM
ACESSÓRIOS;9158617;A   586      17;PORTA TOALHA C/ BASTAOP 
ACESSÓRIOS;9168017;A   680      17;CABIDE 
